1725160524444,100
1725160718628,105
1725160724762,118
1725161104551,78
1725161713825,93
1725161750894,101
1725161784796,107
1725162063947,607
1725162313048,507
1725165220708,512
1725165446053,521
1725165459743,545
1725165577833,561
1725165614186,573
1725165719747,579
1725165904930,591
1725165916286,598
1725165974130,608
1725166194610,616
1725193238324,621
1725193255138,640
1725193269115,652
1725202144393,452
1725202155799,252
1725230233095,258
1725230248595,273
1725230343597,295
1725230359413,315
1725230403878,358
1725230410734,376
1725230554770,390
1725230639260,418
1725230661241,435
1725231923318,135
1725232095904,149
1725232107068,159
1725232167243,167
1725232236434,173
1725232253289,191
1725232672149,197
1725232743797,207
1725232818161,213
1725232888096,223
1725232899133,239
1725232912984,251
1725232918221,273
1725232955798,281
1725232963545,289
1725232973682,301
1725233236611,1
1725233597848,11
1725233661477,34
1725233671126,55
1725234415172,71
1725234628093,83
1725271575952,33
1725271664029,27
1725272278732,56
1725272286990,67
1725278530652,57
1725278684853,47
1725278813107,37
1725278933854,13
1725279009258,33
1725279041238,13
1725279131654,38
1725279174795,18
1725279264864,28
1725304526960,47
1725304533012,60
1725340837225,75
1725340865772,88
1725340882370,94
1725340902113,109
1725340980947,122
1725341054602,128
1725341062195,157
1725341066213,171
1725341066213,180
1725341100371,199
1725341111952,209
1725341222235,255
1725341229316,282
1725341260648,295
1725341267803,303
1725343224509,253
1725343330576,267
1725343334823,286
1725343372918,299
1725343444491,325
1725343519088,341
1725343704146,361
1725343893830,311
1725344780420,511
1725344830014,211
1725354291712,224
1725354646782,324
1725354677703,424
1725354694256,524
1725354699786,624
1725354708431,724
1725354733308,824
1725354738890,924
1725354746035,1024
1725354755056,1124
1725354762522,1224
1725354768784,1324
1725354832612,1254
1725354974370,354
1725356186801,454
1725356190802,554
1725356196470,654
1725356201225,754
1725356207634,854
1725356212765,954
1725356220500,1054
1725356233336,1154
1725356245357,1254
1725356253517,1354
1725356262567,1454
1725356267148,1554
1725356285644,1654
1725356296140,1754
1725356303397,1854
1725356307686,1954
1725356344117,754
1725356539995,744
1725384687498,674
1725385373001,774
1725385379893,874
1725385386506,974
1725385397194,1074
1725385405764,1174
1725385410304,1274
1725385415421,1374
1725385422789,1474
1725385429869,1574
1725385440488,1674
1725385447930,1774
1725385455708,1874
1725385461925,1974
1725385468986,2074
1725385474250,2174
1725385480228,2274
1725385489429,2374
1725385500642,2474
1725385517948,2574
1725385542391,2674
1725385548369,2774
1725385660241,2374
1725387856018,2344
1725388220004,1944
1725391527644,2044
1725391871864,544
1725392269470,514
1725392454161,314
1725392563878,14
1725394134797,114
1725394144343,214
1725394151550,314
1725394160183,414
1725394168222,514
1725394173735,614
1725394180929,714
1725394189805,814
1725394195605,914
1725394203205,1014
1725394232596,714
1725394261865,614
1725394266851,414
1725394822767,394
1725394836249,374
1725394844577,344
1725394872089,44
