1725160371306,100
1725160767393,105
1725160770341,115
1725160779613,124
1725160808946,140
1725160823489,153
1725161203961,133
1725161233055,113
1725161247213,93
1725161817047,193
1725161832544,93
1725161840671,43
1725162135116,543
1725162994734,561
1725163042603,577
1725163058956,597
1725163213312,606
1725163233294,614
1725163252152,629
1725163263470,637
1725163273963,643
1725163287764,658
1725163295034,665
1725163305594,679
1725163364125,689
1725166329729,706
1725190634195,406
1725191037725,413
1725191064227,425
1725191076942,440
1725191097286,457
1725191112978,462
1725191122892,476
1725191141542,507
1725191148858,520
1725191153697,532
1725198403540,432
1725198432928,382
1725198500285,482
1725198544925,432
1725198701434,382
1725269021152,332
1725270494251,349
1725270857870,373
1725270900374,384
1725273128586,584
1725273430943,603
1725273510424,620
1725273548476,632
1725273556963,132
1725273564888,144
1725365243229,6795
1725371510537,6695
1725371538450,6595
1725371565444,6495
1725371604223,6395
1725371663528,5895
1725391344690,6406
1725391436146,61406
1725391481723,5406
1725391885871,0
1725393217834,60
