1725159862625,100
1725160349504,111
1725160675692,91
1725161099445,105
1725161217434,112
1725161250426,123
1725161270615,148
1725161297648,159
1725161440936,259
1725161507995,759
1725169970106,773
1725170050660,781
1725170059276,786
1725170067702,793
1725170078465,808
1725170100092,823
1725170159128,835
1725170169000,848
1725170187073,855
1725170201018,866
1725170208849,873
1725170215798,886
1725170243463,901
1725170424295,932
1725170702422,947
1725170811379,953
1725171345925,853
1725175317737,843
1725175391126,893
1725175462738,693
1725175596754,493
1725175705808,293
1725175843418,203
1725175855013,200
1725176065175,300
1725176321219,0
1725176654286,13
1725176665192,50
1725176690433,63
1725176697248,81
1725176705144,100
1725176717659,122
1725176730577,130
1725176741315,141
1725176754167,155
1725176759190,170
1725176770885,184
1725176776742,189
1725176784849,203
1725176789355,214
1725176798639,234
1725176809489,245
1725176820053,254
1725176825587,269
1725176842751,280
1725176846371,286
1725176858597,296
1725176907656,301
1725176914476,309
1725176926409,329
1725176934310,347
1725176941798,359
1725176953987,370
1725176963280,382
1725176987868,392
1725176999620,398
1725177004265,409
1725177010859,418
1725177021000,425
1725177026853,430
1725177037724,450
1725177046315,463
1725177072230,480
1725177107350,518
1725177115683,529
1725177122165,547
1725177141222,552
1725177149204,564
1725177159015,580
1725177172302,591
1725177184077,600
1725177222567,613
1725177228493,622
1725177239680,629
1725177255991,658
1725177262290,687
1725177304866,677
1725177342607,527
1725177442094,1527
1725177530534,1227
1725177553339,927
1725177565048,627
1725177577727,327
1725177594144,27
1725192271456,59
1725192278251,73
1725192531803,63
1725194856816,363
1725195101323,375
1725195111339,382
1725195137337,397
1725195550934,307
1725196869970,207
1725196994748,107
1725197094787,332
1725199952816,32
1725199971637,2
1725200056870,17
1725200070247,25
1725200219811,35
1725200321965,45
1725200417236,58
1725200424087,66
1725200464375,79
1725200472437,95
1725200489712,104
1725200494657,116
1725200495388,135
1725200521349,148
1725200652291,143
1725200928121,93
1725201038901,117
1725201219465,67
1725201434515,267
1725201632189,417
1725201785057,517
1725202421638,317
1725202467768,117
1725206822006,107
1725206975363,2
1725207168800,21
1725207178231,32
1725207190436,46
1725207196825,58
1725207206791,65
1725207214849,73
1725207264042,106
1725207272780,137
1725207278352,152
1725207333470,180
1725207340491,209
1725207345724,217
1725207396263,246
1725207405318,263
1725207411192,268
1725207419236,287
1725207426847,297
1725207430191,316
1725207492204,326
1725207499353,345
1725207508640,359
1725207520955,379
1725207531394,399
1725207537310,413
1725207560464,459
1725207571229,482
1725207582834,497
1725207595235,511
1725207601633,517
1725207629200,551
1725207637143,563
1725207643296,568
1725207649125,582
1725207660836,593
1725207777035,617
1725208004711,632
1725208113610,332
1725208144814,32
1725228352720,132
1725228506619,32
1725230168204,44
1725230240719,90
1725230318722,110
1725230324531,140
1725230354171,160
1725230381937,188
1725230446982,217
1725230703017,417
1725230738552,87
1725230916788,387
1725231045162,395
1725231140072,411
1725231232515,561
1725231509521,401
1725231674218,301
1725231765550,391
1725232448299,591
1725232530993,581
1725232849302,571
1725232966277,671
1725233040237,771
1725233281382,1071
1725233319999,71
1725233838999,86
1725233850693,96
1725234901661,91
1725235053337,591
1725235134856,606
1725235140453,626
1725235177142,634
1725235182849,641
1725235188278,649
1725235201784,655
1725235212345,669
1725235237512,688
1725235251229,699
1725235256099,709
1725235261133,720
1725235270274,730
1725235275210,749
1725235280294,764
1725235285531,784
1725235293829,796
1725235301999,802
1725235313977,812
1725235315469,841
1725235351588,856
1725235357646,867
1725235362980,878
1725235526823,1078
1725235696415,1048
1725235744480,1053
1725235748596,1066
1725235794143,1084
1725235805915,1106
1725235818374,1117
1725235836477,1134
1725235861666,1156
1725235870452,1176
1725235890527,1202
1725235898900,1216
1725235931747,1229
1725235954419,1271
1725235964183,1286
1725235971889,1304
1725235977708,1317
1725236035625,1352
1725236058900,1366
1725236085141,1380
1725236100082,1408
1725236727187,1108
1725236817312,1358
1725237052268,1108
1725237220672,1008
1725237382690,708
1725237396841,408
1725237406092,108
1725237435589,48
1725239338055,89
1725239345451,108
1725239353844,124
1725240267574,149
1725240630176,171
1725240647926,189
1725240792407,206
1725240838142,222
1725240858445,250
1725240873251,270
1725240878254,286
1725240898018,309
1725240908921,330
1725240921791,348
1725240933357,368
1725240975799,395
1725240996683,423
1725241005931,449
1725241013736,475
1725241023790,493
1725241031740,523
1725241132649,542
1725241139180,566
1725241151446,584
1725241157288,112
1725241212462,131
1725241218232,145
1725241241716,171
1725241305698,184
1725241310642,201
1725241315798,207
1725241328991,222
1725241334508,241
1725241339957,254
1725241344720,265
1725241352968,277
1725241358528,285
1725241364261,290
1725241374375,311
1725241388755,340
1725241393509,359
1725241398831,397
1725241402986,411
1725241422857,418
1725241428657,435
1725241448378,447
1725241452510,463
1725241460382,482
1725241466344,501
1725241470716,509
1725241474135,519
1725241483093,532
1725241509828,832
1725241535893,842
1725241541276,849
1725241546991,859
1725241587806,872
1725241613172,887
1725241617519,894
1725241625413,901
1725241646689,933
1725241651347,957
1725241657090,968
1725241707038,668
1725241715712,368
1725241735503,68
1725241981938,38
1725242050215,8
1725243802075,308
1725243864361,8
1725243929220,208
1725243984637,88
1725247680415,988
1725247699636,688
1725247807443,388
1725247810302,88
1725248019107,288
1725248066346,299
1725248077380,309
1725248118145,9
1725248917646,109
1725248928394,209
1725248934008,309
1725248940229,409
1725248945960,509
1725249000593,459
1725249058669,559
1725249066701,659
1725249075555,759
1725249082679,859
1725249087717,959
1725249091845,1059
1725249096045,1159
1725249101999,1259
1725249110196,1359
1725249125407,1459
1725249169266,1319
1725249258039,1419
1725249263106,1519
1725249267421,1619
1725249271167,1719
1725249276816,1819
1725249281332,1919
1725249284637,2019
1725249289082,2119
1725249299207,2219
1725249305418,2319
