1725160476006,100
1725160572329,111
1725160591187,119
1725160689935,133
1725160711944,151
1725160729213,162
1725160780542,172
1725161050641,152
1725161706940,163
1725161712856,178
1725161722923,191
1725161822189,291
1725161920178,791
1725170797483,799
1725170839319,812
1725170848864,821
1725170866946,833
1725170891890,848
1725170908192,855
1725170933656,867
1725170960141,877
1725170983754,887
1725171013369,895
1725171037741,901
1725171357561,801
1725193180764,813
1725193243362,827
1725193277129,835
1725232625423,845
1725232645035,855
1725232651139,865
1725232694351,885
1725232784587,905
1725232877818,918
1725232888524,926
1725232921280,931
1725232927682,943
1725232958775,948
1725232965277,971
1725232972719,987
1725233037599,995
1725233045279,1014
1725233119254,1030
1725233125964,1041
1725233134759,1055
1725233656496,1072
1725234278396,1097
1725234339776,1116
1725234396635,1127
1725234422234,1167
1725234512706,1194
1725234572983,1220
1725234613797,1240
1725277518549,1262
1725277560231,1286
1725277574901,1301
1725277581313,1335
1725277603277,1342
1725277609740,1357
1725277615153,1371
1725277629763,1389
1725277676060,1397
1725277712557,1420
1725277717941,1427
1725277722324,1439
1725277778234,1457
1725277822272,1557
1725278096982,1605
1725278121112,1624
1725278137416,1636
1725278147493,1655
1725278184658,1681
1725278325321,1481
1725279799887,1496
1725279826380,1516
1725279872635,1529
1725280066219,1029
1725280158628,1056
1725280365261,1093
1725280448400,1112
1725280551435,1124
1725280577568,1136
1725280610613,1166
1725301677785,1116
1725303896029,116
1725304329304,91
1725304337893,96
1725304341393,110
1725304346648,125
1725304367847,144
1725304374488,154
1725304382887,172
1725304450561,192
1725304640201,199
1725309754124,149
1725309851146,157
1725309902246,177
1725310060532,184
1725310311040,134
1725364268842,284
1725364302154,184
1725364758361,192
1725364811939,211
1725364859229,229
1725365163469,242
1725365171984,263
1725365632800,413
1725365682146,713
1725366197200,756
1725366213669,767
1725366225082,781
1725366234374,803
1725366294164,821
1725366310185,831
1725366320678,844
1725366339903,851
1725366356205,857
1725366370626,869
1725366392283,874
1725366396144,898
1725366542932,998
1725366682717,1274
1725366732533,274
1725367848293,999
1725367984985,1099
1725368006117,1199
1725368031079,1299
1725368038837,1399
1725368121284,1499
1725368130938,1599
1725368138626,1699
1725368143980,1799
1725368498540,1199
1725368670948,899
1725369504690,1099
1725369671442,1169
1725369745038,1069
1725369862235,1169
1725369896748,1269
1725370394826,1469
1725370839594,1485
1725370841555,1504
1725370846627,1520
1725370862962,1537
1725370911162,1560
1725370935200,1565
1725370941073,1573
1725370946448,1595
1725371005079,1575
1725371142338,1625
1725371181521,1725
1725371346451,1525
1725371355121,1025
1725371719428,1125
1725373109216,1325
1725373149109,1425
1725373158590,1525
1725373168209,1625
1725373176057,1725
1725373182700,1825
1725373189052,1925
1725373417913,2025
1725373430531,2125
1725373437798,2225
1725373444275,2325
1725373671612,2310
1725373717909,2280
1725373732124,1980
1725373847537,2080
1725373854859,2180
1725373860284,2280
1725373866027,2380
1725373876195,2480
1725373881777,2580
1725373956326,2680
1725373966846,2780
1725373972986,2880
1725373978138,2980
1725373983571,3080
1725373990097,3180
1725373996512,3280
1725374007371,3380
1725374012823,3480
1725374029080,3580
1725374036824,3680
1725374322841,3880
1725374476347,3907
1725376212393,3936
1725376217101,3971
1725376222595,3986
1725376308830,4006
1725376318298,4019
1725376385843,4035
1725376410909,4057
1725376420388,4071
1725376466875,4084
1725376498534,4118
1725376505682,4149
1725376566529,4164
1725376572773,4197
1725376617765,4210
1725376644396,4216
1725376649435,4232
1725378038210,4172
1725379429050,4193
1725379502635,4230
1725379509563,4242
1725379853198,4288
1725379956940,4298
1725379978095,4333
1725380045261,4360
1725380052237,4372
1725380074661,4392
1725380488018,4892
1725390481764,3092
1725394614743,3052
1725395139786,3065
1725395239096,3102
1725395252500,3144
1725395268142,3159
1725395274444,3174
1725395277955,3186
1725395284187,3199
1725395288936,3211
1725395294212,3217
1725395332028,3249
1725395340594,3270
1725395349924,3284
1725395354278,3298
1725396709251,3198
