1725160694835,100
1725160998206,111
1725161039320,127
1725161057018,134
1725161190579,114
1725161269558,129
1725161284596,147
1725161327874,155
1725161424342,255
1725161687745,755
1725162679454,764
1725162733243,778
1725162771683,792
1725162793495,807
1725163059958,812
1725163082552,817
1725163179622,828
1725163231815,833
1725163296482,838
1725163302142,850
1725163313064,862
1725163375780,874
1725167433165,974
1725167999513,924
1725168027531,824
1725168155109,524
1725169045991,532
1725169059043,537
1725169067938,571
1725169095444,583
1725169145800,594
1725169168529,606
1725169226438,626
1725169231524,641
1725169416524,791
1725169617927,591
1725191481266,581
1725191817471,614
1725191900252,627
1725192533110,577
1725193137988,777
1725193708727,790
1725202789591,990
1725327478758,1006
1725327561885,991
1725327722842,901
1725327795056,891
1725329802615,910
1725329809182,928
1725329825804,977
1725329838452,993
1725329934175,1020
1725329954112,1039
1725330119577,1062
1725330147958,1081
1725330154609,1102
1725330215795,1126
1725330221701,1147
1725334107396,1194
1725334113731,1252
1725335880852,1352
1725335890246,1152
1725338670439,1352
1725338696352,1252
1725340750656,1552
1725340960578,1702
1725341012900,1602
1725341886684,1546
1725342434180,1556
1725342439651,1566
1725342445565,1586
1725342453565,1606
1725342461657,1619
1725342465885,1634
1725342487956,1645
1725342492362,1658
1725342498449,1669
1725342502884,1684
1725342508239,1697
1725342517132,1721
1725342524990,1733
1725342535572,1743
1725342542351,1749
1725342554072,1760
1725342558411,1771
1725342562491,1784
1725342568086,1796
1725342587999,1809
1725342594247,1814
1725342632415,1914
1725342668188,1923
1725342679118,1933
1725342730914,1949
1725342786466,949
1725342813673,957
1725344677366,1157
1725345772177,1357
1725345886883,1157
1725371536597,1257
